,Configuration,Scale,trial,session_num,user,visits,perc_error,duration,Session,accuracy,age,gender,gaming_habits,route_planning,route_optimizations,GPS_usage,transitions_lenght,transitions_error
734,C2,S3,3,13,Lama,1-2-4-5-3-6-7-8-9-10-1,1.7432829603395403,80.16249999999991,C2_S3,70.0,23,female,4.0,4.0,4.0,2.0,522.2552452432394,0.11757989559116594
735,C2,S3,4,13,Lama,1-2-4-5-6-3-7-8-9-10-1,3.0542950778345057,79.77969999999993,C2_S3,70.0,23,female,4.0,4.0,4.0,2.0,531.4478288747725,1.879820169019679
736,C2,S3,5,13,Lama,1-10-9-8-7-6-5-4-3-2-1,1.3051132354772348,81.66200000000003,C2_S3,100.0,23,female,4.0,4.0,4.0,2.0,523.4700442506888,0.3504597714625055
737,C2,S3,6,13,Lama,1-2-3-4-5-6-7-8-9-10-1,0.0,87.42599999999993,C2_S3,100.0,23,female,4.0,4.0,4.0,2.0,523.4700442506889,0.3504597714625273
738,C3,S1,1,4,Lama,1-2-3-4-5-6-7-8-9-10-1,0.0,56.74700000000007,C3_S1,100.0,23,female,4.0,4.0,4.0,2.0,162.29329169471842,0.0
739,C3,S1,2,4,Lama,1-2-3-4-5-6-7-8-9-10-1,1.3274714693408172,46.24000000000001,C3_S1,100.0,23,female,4.0,4.0,4.0,2.0,162.29329169471842,0.0
740,C3,S1,3,4,Lama,1-10-9-8-6-7-5-4-3-2-1,9.05645317107626,44.608000000000175,C3_S1,80.0,23,female,4.0,4.0,4.0,2.0,168.48027569921615,3.81222411591463
741,C3,S1,4,4,Lama,1-2-3-4-5-6-7-8-9-10-1,1.9913655756969075,43.94199999999978,C3_S1,100.0,23,female,4.0,4.0,4.0,2.0,162.29329169471842,0.0
742,C3,S1,5,4,Lama,1-2-3-4-5-6-8-9-7-10-1,42.82212009008181,55.88000000000011,C3_S1,70.0,23,female,4.0,4.0,4.0,2.0,211.94884007428502,30.59618044655296
743,C3,S1,6,4,Lama,1-2-3-4-5-6-7-8-9-10-1,2.313430235688732,44.625,C3_S1,100.0,23,female,4.0,4.0,4.0,2.0,162.29329169471842,0.0
744,C3,S2,1,2,Lama,1-2-3-4-5-6-7-8-9-10-1,0.0418484622907767,131.34250000000003,C3_S2,100.0,23,female,4.0,4.0,4.0,2.0,324.69632125767396,0.0
745,C3,S2,2,2,Lama,1-10-9-8-6-7-5-4-2-3-1,10.127834328354863,101.038,C3_S2,60.0,23,female,4.0,4.0,4.0,2.0,357.8866008424799,10.221945064313381
746,C3,S2,3,2,Lama,1-2-3-4-5-6-7-8-9-10-1,1.6638976408084107,86.96769999999992,C3_S2,100.0,23,female,4.0,4.0,4.0,2.0,324.69632125767396,0.0
747,C3,S2,4,2,Lama,1-4-3-2-5-6-7-8-9-10-1,24.142230668522064,105.55039999999995,C3_S2,80.0,23,female,4.0,4.0,4.0,2.0,369.6325635064703,13.839467621542795
748,C3,S2,5,2,Lama,1-2-3-4-5-6-7-8-9-10-1,0.2930219741620939,153.08860000000004,C3_S2,100.0,23,female,4.0,4.0,4.0,2.0,324.69632125767396,0.0
749,C3,S2,6,2,Lama,1-2-3-4-5-6-7-8-9-10-1,1.8350681946991,105.71709999999985,C3_S2,100.0,23,female,4.0,4.0,4.0,2.0,324.69632125767396,0.0
750,C3,S3,1,3,Lama,1-2-3-4-5-6-7-8-9-10-1,0.5300667997432991,137.98599999999988,C3_S3,100.0,23,female,4.0,4.0,4.0,2.0,487.04730642825325,0.0
751,C3,S3,2,3,Lama,1-10-9-8-7-5-4-3-2-6-1,48.69718899547826,183.1110000000001,C3_S3,70.0,23,female,4.0,4.0,4.0,2.0,625.3201042328537,28.39001386099841
752,C3,S3,3,3,Lama,1-2-3-4-5-6-7-8-9-10-1,3.012635475401192,130.99199999999996,C3_S3,100.0,23,female,4.0,4.0,4.0,2.0,487.04730642825325,0.0
753,C3,S3,4,3,Lama,1-2-3-4-5-7-6-8-9-10-1,3.564806066031713,143.33100000000013,C3_S3,80.0,23,female,4.0,4.0,4.0,2.0,505.62927303692754,3.8152282875650387
754,C3,S3,5,3,Lama,1-2-3-4-5-6-7-8-9-10-1,1.8811461122798392,114.52600000000008,C3_S3,100.0,23,female,4.0,4.0,4.0,2.0,487.04730642825325,0.0
755,C3,S3,6,3,Lama,1-2-3-4-5-6-7-8-9-10-1,1.8729461693863665,109.8130000000001,C3_S3,100.0,23,female,4.0,4.0,4.0,2.0,487.04730642825325,0.0
756,C4,S1,1,6,Lama,1-2-3-4-5-6-7-9-10-8-1,30.44885882980994,64.85500000000002,C4_S1,70.0,23,female,4.0,4.0,4.0,2.0,205.54588322611113,25.95560971356011
757,C4,S1,2,6,Lama,1-2-3-4-5-6-8-7-9-10-1,4.795829564438353,47.521999999999935,C4_S1,80.0,23,female,4.0,4.0,4.0,2.0,169.95774926640968,4.147704631213895
758,C4,S1,3,6,Lama,1-2-3-4-5-6-8-7-9-10-1,5.939924801265837,54.7819999999997,C4_S1,80.0,23,female,4.0,4.0,4.0,2.0,169.95774926640968,4.147704631213895
759,C4,S1,4,6,Lama,1-2-3-4-5-6-7-8-9-10-1,1.8824920802006164,178.88099999999986,C4_S1,100.0,23,female,4.0,4.0,4.0,2.0,163.18914552003673,0.0
760,C4,S1,5,6,Lama,1-2-3-4-5-6-7-8-9-10-1,1.674089257463079,35.56700000000001,C4_S1,100.0,23,female,4.0,4.0,4.0,2.0,163.18914552003673,0.0
761,C4,S1,6,6,Lama,1-10-9-8-7-6-5-4-3-2-1,4.972581707815866,53.38299999999981,C4_S1,100.0,23,female,4.0,4.0,4.0,2.0,163.18914552003673,0.0
762,C4,S2,1,5,Lama,1-2-3-4-5-6-7-8-9-10-1,0.6265133927741919,107.79799999999976,C4_S2,100.0,23,female,4.0,4.0,4.0,2.0,326.40793991257743,0.0
763,C4,S2,2,5,Lama,1-10-9-8-7-6-5-4-3-2-1,3.016827263718343,95.14399999999978,C4_S2,100.0,23,female,4.0,4.0,4.0,2.0,326.4079399125775,1.741483950299509e-14
764,C4,S2,3,5,Lama,1-2-3-4-5-6-7-8-9-10-1,0.2479069188889457,83.1210000000001,C4_S2,100.0,23,female,4.0,4.0,4.0,2.0,326.40793991257743,0.0
765,C4,S2,4,5,Lama,1-2-3-4-5-6-7-8-9-10-1,1.1933492602806417,86.88500000000022,C4_S2,100.0,23,female,4.0,4.0,4.0,2.0,326.40793991257743,0.0
766,C4,S2,5,5,Lama,1-10-9-8-6-5-4-3-2-7-1,41.68614003572584,115.1579999999999,C4_S2,70.0,23,female,4.0,4.0,4.0,2.0,450.45394760327963,38.00336711292186
767,C4,S2,6,5,Lama,1-2-3-4-5-6-7-8-9-10-1,1.927551279735567,91.01399999999968,C4_S2,100.0,23,female,4.0,4.0,4.0,2.0,326.40793991257743,0.0
768,C4,S3,1,7,Lama,1-2-3-4-5-6-7-9-10-8-1,28.986025157132296,218.261,C4_S3,70.0,23,female,4.0,4.0,4.0,2.0,616.6810608573442,25.955168843322745
769,C4,S3,2,7,Lama,1-2-3-4-5-6-7-8-9-10-1,2.913596832977504,146.1790000000001,C4_S3,100.0,23,female,4.0,4.0,4.0,2.0,489.6036157312779,0.0
770,C4,S3,3,7,Lama,1-10-9-7-8-6-5-4-3-2-1,5.105722626416557,123.5329999999999,C4_S3,80.0,23,female,4.0,4.0,4.0,2.0,509.9410079226358,4.153848447581765
771,C4,S3,4,7,Lama,1-2-3-4-5-6-7-8-9-10-1,4.586099739840609,135.37199999999984,C4_S3,100.0,23,female,4.0,4.0,4.0,2.0,489.6036157312779,0.0
772,C4,S3,5,7,Lama,1-2-3-4-5-6-7-8-9-10-1,0.0,123.0010000000002,C4_S3,100.0,23,female,4.0,4.0,4.0,2.0,489.6036157312779,0.0
773,C4,S3,6,7,Lama,1-10-9-8-7-6-5-4-3-2-1,1.986020449661684,113.85899999999992,C4_S3,100.0,23,female,4.0,4.0,4.0,2.0,489.6036157312779,0.0
774,demo,session,1,0,Lama,1-2-3-4-6-5-1,28.46772486913772,84.47015,demo_session,100.0,23,female,4.0,4.0,4.0,2.0,176.64704071150692,16.254639575443345
775,demo,session,2,0,Lama,1-2-3-4-5-6-1,7.622088602482453,37.04829,demo_session,66.66666666666667,23,female,4.0,4.0,4.0,2.0,151.94837931338816,0.0
776,demo,session,3,0,Lama,1-2-3-4-5-6-1,2.0498027636454785,57.84530000000001,demo_session,66.66666666666667,23,female,4.0,4.0,4.0,2.0,151.94837931338816,0.0
777,demo,session,4,0,Lama,1-2-3-4-5-6-1,0.2586202868054822,51.8177,demo_session,66.66666666666667,23,female,4.0,4.0,4.0,2.0,151.94837931338816,0.0
778,demo,session,5,0,Lama,1-2-3-4-5-6-1,0.1092160013458228,56.6465,demo_session,66.66666666666667,23,female,4.0,4.0,4.0,2.0,151.94837931338816,0.0
779,demo,session,6,0,Lama,1-2-3-4-5-6-1,0.0,60.625999999999976,demo_session,66.66666666666667,23,female,4.0,4.0,4.0,2.0,151.94837931338816,0.0
780,C1,S1,1,3,Lars,1-2-3-4-5-6-7-8-9-10-1,0.0,140.25889999999993,C1_S1,100.0,29,male,5.0,5.0,4.0,1.0,172.8367286977851,1.6444253281431282e-14
781,C1,S1,2,3,Lars,1-2-3-4-5-6-7-8-9-10-1,1.226584088475247,122.00800000000004,C1_S1,100.0,29,male,5.0,5.0,4.0,1.0,172.8367286977851,1.6444253281431282e-14
782,C1,S1,3,3,Lars,1-2-3-4-5-6-7-8-9-10-1,0.8529307972125098,113.66999999999985,C1_S1,100.0,29,male,5.0,5.0,4.0,1.0,172.8367286977851,1.6444253281431282e-14
783,C1,S1,4,3,Lars,1-2-3-4-5-6-7-8-9-10-1,0.0399296164192603,118.36999999999988,C1_S1,100.0,29,male,5.0,5.0,4.0,1.0,172.8367286977851,1.6444253281431282e-14
784,C1,S1,5,3,Lars,1-2-3-4-5-6-7-8-9-10-1,0.6183595643642208,70.32100000000014,C1_S1,100.0,29,male,5.0,5.0,4.0,1.0,172.8367286977851,1.6444253281431282e-14
785,C1,S1,6,3,Lars,1-2-3-4-5-6-7-8-9-10-1,0.5516880947467593,76.56100000000015,C1_S1,100.0,29,male,5.0,5.0,4.0,1.0,172.8367286977851,1.6444253281431282e-14
786,C1,S2,1,2,Lars,1-2-3-4-5-6-7-8-9-10-1,2.0317842357647407,108.0599,C1_S2,100.0,29,male,5.0,5.0,4.0,1.0,345.6734573955702,1.6444253281431282e-14
787,C1,S2,2,2,Lars,1-2-3-4-5-6-7-8-9-10-1,0.9134643071510388,96.8485,C1_S2,100.0,29,male,5.0,5.0,4.0,1.0,345.6734573955702,1.6444253281431282e-14
788,C1,S2,3,2,Lars,1-2-3-4-5-6-7-8-9-10-1,0.4792630065954014,116.85220000000004,C1_S2,100.0,29,male,5.0,5.0,4.0,1.0,345.6734573955702,1.6444253281431282e-14
789,C1,S2,4,2,Lars,1-2-3-4-5-6-7-8-9-10-1,0.0,127.7966,C1_S2,100.0,29,male,5.0,5.0,4.0,1.0,345.6734573955702,1.6444253281431282e-14
790,C1,S2,5,2,Lars,1-10-9-8-7-6-5-4-3-2-1,1.095759390675496,100.45209999999996,C1_S2,100.0,29,male,5.0,5.0,4.0,1.0,345.67345739557015,0.0
791,C1,S2,6,2,Lars,1-2-3-4-5-6-7-8-9-10-1,0.1949408587371919,153.72299999999996,C1_S2,100.0,29,male,5.0,5.0,4.0,1.0,345.6734573955702,1.6444253281431282e-14
792,C1,S3,1,4,Lars,1-2-3-4-5-6-7-8-9-10-1,0.034895026088047,151.87400000000002,C1_S3,100.0,29,male,5.0,5.0,4.0,1.0,518.5101860933553,0.0
793,C1,S3,2,4,Lars,1-2-3-4-5-6-7-8-9-10-1,0.3303278311331347,158.3610000000001,C1_S3,100.0,29,male,5.0,5.0,4.0,1.0,518.5101860933553,0.0
794,C1,S3,3,4,Lars,1-2-3-4-5-6-7-8-9-10-1,0.0,168.57100000000014,C1_S3,100.0,29,male,5.0,5.0,4.0,1.0,518.5101860933553,0.0
795,C1,S3,4,4,Lars,1-2-3-4-5-6-7-8-9-10-1,0.2377639768580472,150.30299999999988,C1_S3,100.0,29,male,5.0,5.0,4.0,1.0,518.5101860933553,0.0
796,C1,S3,5,4,Lars,1-2-3-4-5-6-7-8-9-10-1,0.1031968504399547,174.07699999999977,C1_S3,100.0,29,male,5.0,5.0,4.0,1.0,518.5101860933553,0.0
797,C1,S3,6,4,Lars,1-2-3-4-5-6-7-8-9-10-1,0.2903610812758304,192.82700000000025,C1_S3,100.0,29,male,5.0,5.0,4.0,1.0,518.5101860933553,0.0
798,C2,S1,1,8,Lars,1-2-3-4-5-6-7-8-9-10-1,0.0,171.65700000000015,C2_S1,100.0,29,male,5.0,5.0,4.0,1.0,174.48527981508272,0.3508363091252128
799,C2,S1,2,8,Lars,1-2-3-4-5-6-7-8-9-10-1,0.8244236844209885,89.57700000000023,C2_S1,100.0,29,male,5.0,5.0,4.0,1.0,174.48527981508272,0.3508363091252128
800,C2,S1,3,8,Lars,1-2-5-4-3-6-7-8-9-10-1,1.101647472808709,96.82300000000032,C2_S1,80.0,29,male,5.0,5.0,4.0,1.0,173.87526226247925,0.0
801,C2,S1,4,8,Lars,1-2-5-4-3-6-7-8-9-10-1,1.410611104446577,53.38700000000063,C2_S1,80.0,29,male,5.0,5.0,4.0,1.0,173.87526226247925,0.0
802,C2,S1,5,8,Lars,1-2-3-5-4-6-7-8-9-10-1,4.107060740563015,44.97900000000027,C2_S1,80.0,29,male,5.0,5.0,4.0,1.0,178.61371461611418,2.7252021316763484
803,C2,S1,6,8,Lars,1-2-4-3-6-5-7-8-9-10-1,3.557923964331417,46.04700000000048,C2_S1,70.0,29,male,5.0,5.0,4.0,1.0,180.03835778534702,3.5445499507365543
804,C2,S2,1,9,Lars,1-2-3-4-6-5-7-8-9-10-1,4.415990159828728,127.07899999999972,C2_S2,80.0,29,male,5.0,5.0,4.0,1.0,369.13579042221187,6.149384652894481
805,C2,S2,2,9,Lars,1-2-5-4-3-6-7-8-9-10-1,0.0893187512201808,113.616,C2_S2,80.0,29,male,5.0,5.0,4.0,1.0,347.75122967436465,0.0
806,C2,S2,3,9,Lars,1-2-3-4-6-5-7-8-9-10-1,4.602418982856435,67.7519999999995,C2_S2,80.0,29,male,5.0,5.0,4.0,1.0,369.13579042221187,6.149384652894481
807,C2,S2,4,9,Lars,1-2-5-4-3-6-7-8-9-10-1,0.0,90.45800000000054,C2_S2,80.0,29,male,5.0,5.0,4.0,1.0,347.75122967436465,0.0
808,C2,S2,5,9,Lars,1-2-5-4-3-6-7-8-9-10-1,0.146435352332111,77.04500000000007,C2_S2,80.0,29,male,5.0,5.0,4.0,1.0,347.75122967436465,0.0
809,C2,S2,6,9,Lars,1-2-5-4-3-6-7-8-9-10-1,0.4379433165133604,67.21799999999985,C2_S2,80.0,29,male,5.0,5.0,4.0,1.0,347.75122967436465,0.0
810,C2,S3,1,10,Lars,1-2-5-4-3-6-7-8-9-10-1,0.4200309102283935,96.0351,C2_S3,80.0,29,male,5.0,5.0,4.0,1.0,521.64189924275,0.0
811,C2,S3,2,10,Lars,1-2-5-4-3-6-7-8-9-10-1,0.0273302412648542,94.0122,C2_S3,80.0,29,male,5.0,5.0,4.0,1.0,521.64189924275,0.0
812,C2,S3,3,10,Lars,1-2-4-5-3-6-7-8-9-10-1,0.0,145.41449999999998,C2_S3,70.0,29,male,5.0,5.0,4.0,1.0,522.2552452432394,0.11757989559116594
813,C2,S3,4,10,Lars,1-2-4-5-3-6-7-8-9-10-1,0.380584392706939,122.59130000000005,C2_S3,70.0,29,male,5.0,5.0,4.0,1.0,522.2552452432394,0.11757989559116594
814,C2,S3,5,10,Lars,1-2-4-5-3-6-7-8-9-10-1,0.2583629263904803,87.35540000000003,C2_S3,70.0,29,male,5.0,5.0,4.0,1.0,522.2552452432394,0.11757989559116594
815,C2,S3,6,10,Lars,1-2-4-5-3-6-7-8-9-10-1,0.1643147432143455,91.32619999999996,C2_S3,70.0,29,male,5.0,5.0,4.0,1.0,522.2552452432394,0.11757989559116594
816,C3,S1,1,12,Lars,1-2-3-4-5-6-7-8-9-10-1,0.3090984508381427,58.375999999999976,C3_S1,100.0,29,male,5.0,5.0,4.0,1.0,162.29329169471842,0.0
817,C3,S1,2,12,Lars,1-10-9-8-7-6-5-4-3-2-1,0.8489886642058538,32.31600000000003,C3_S1,100.0,29,male,5.0,5.0,4.0,1.0,162.29329169471842,0.0
818,C3,S1,3,12,Lars,1-2-3-4-5-6-7-8-9-10-1,0.1861667794850861,56.84099999999989,C3_S1,100.0,29,male,5.0,5.0,4.0,1.0,162.29329169471842,0.0
819,C3,S1,4,12,Lars,1-10-9-8-7-6-5-4-3-2-1,0.9571763984296742,34.48500000000013,C3_S1,100.0,29,male,5.0,5.0,4.0,1.0,162.29329169471842,0.0
820,C3,S1,5,12,Lars,1-10-9-8-7-6-5-4-3-2-1,0.3649288261008401,34.41899999999987,C3_S1,100.0,29,male,5.0,5.0,4.0,1.0,162.29329169471842,0.0
821,C3,S1,6,12,Lars,1-10-9-8-7-6-5-4-3-2-1,0.0,46.93100000000004,C3_S1,100.0,29,male,5.0,5.0,4.0,1.0,162.29329169471842,0.0
822,C3,S2,1,13,Lars,1-2-3-4-5-6-7-8-9-10-1,0.7770934001361023,78.96399999999994,C3_S2,100.0,29,male,5.0,5.0,4.0,1.0,324.69632125767396,0.0
823,C3,S2,2,13,Lars,1-2-3-4-5-6-7-8-9-10-1,0.0,58.64300000000003,C3_S2,100.0,29,male,5.0,5.0,4.0,1.0,324.69632125767396,0.0
824,C3,S2,3,13,Lars,1-2-3-4-5-6-7-8-9-10-1,0.1309868533655437,101.21900000000004,C3_S2,100.0,29,male,5.0,5.0,4.0,1.0,324.69632125767396,0.0
825,C3,S2,4,13,Lars,1-2-3-4-5-6-7-8-9-10-1,0.093643692260593,65.0329999999999,C3_S2,100.0,29,male,5.0,5.0,4.0,1.0,324.69632125767396,0.0
826,C3,S2,5,13,Lars,1-2-3-4-5-6-7-8-9-10-1,0.0935801834832016,58.125,C3_S2,100.0,29,male,5.0,5.0,4.0,1.0,324.69632125767396,0.0
827,C3,S2,6,13,Lars,1-2-3-4-5-6-7-8-9-10-1,0.3460593279945637,55.8570000000002,C3_S2,100.0,29,male,5.0,5.0,4.0,1.0,324.69632125767396,0.0
828,C3,S3,1,11,Lars,1-10-9-8-7-6-5-4-3-2-1,0.1602736949276887,117.98659999999995,C3_S3,100.0,29,male,5.0,5.0,4.0,1.0,487.04730642825336,2.3342052449757914e-14
829,C3,S3,2,11,Lars,1-2-3-4-5-6-7-8-9-10-1,0.3520859291950396,104.45619999999997,C3_S3,100.0,29,male,5.0,5.0,4.0,1.0,487.04730642825325,0.0
830,C3,S3,3,11,Lars,1-10-9-8-7-6-5-4-3-2-1,0.4323906464624213,81.8999,C3_S3,100.0,29,male,5.0,5.0,4.0,1.0,487.04730642825336,2.3342052449757914e-14
831,C3,S3,4,11,Lars,1-2-3-4-5-6-7-8-9-10-1,0.0,87.87270000000001,C3_S3,100.0,29,male,5.0,5.0,4.0,1.0,487.04730642825325,0.0
832,C3,S3,5,11,Lars,1-10-9-8-6-7-5-4-3-2-1,3.667976191025763,102.654,C3_S3,80.0,29,male,5.0,5.0,4.0,1.0,505.62927303692754,3.8152282875650387
833,C3,S3,6,11,Lars,1-10-9-8-7-6-5-4-3-2-1,0.4792892728257867,79.19699999999989,C3_S3,100.0,29,male,5.0,5.0,4.0,1.0,487.04730642825336,2.3342052449757914e-14
834,C4,S1,1,7,Lars,1-2-3-4-5-6-8-7-9-10-1,4.031299851840498,118.13699999999972,C4_S1,80.0,29,male,5.0,5.0,4.0,1.0,169.95774926640968,4.147704631213895
835,C4,S1,2,7,Lars,1-2-3-4-5-8-6-7-9-10-1,6.483663465134947,61.44699999999921,C4_S1,70.0,29,male,5.0,5.0,4.0,1.0,173.66749328546774,6.420983290303739
836,C4,S1,3,7,Lars,1-2-3-4-5-8-6-7-9-10-1,7.132604739253821,57.95899999999983,C4_S1,70.0,29,male,5.0,5.0,4.0,1.0,173.66749328546774,6.420983290303739
837,C4,S1,4,7,Lars,1-2-3-4-5-6-8-7-9-10-1,4.061367904765561,65.36599999999999,C4_S1,80.0,29,male,5.0,5.0,4.0,1.0,169.95774926640968,4.147704631213895
838,C4,S1,5,7,Lars,1-2-3-4-5-6-7-8-9-10-1,1.4293889775143904,72.15700000000015,C4_S1,100.0,29,male,5.0,5.0,4.0,1.0,163.18914552003673,0.0
839,C4,S1,6,7,Lars,1-2-3-4-5-6-7-8-9-10-1,0.0,39.422999999999774,C4_S1,100.0,29,male,5.0,5.0,4.0,1.0,163.18914552003673,0.0
840,C4,S2,1,5,Lars,1-2-3-4-5-6-7-8-9-10-1,0.3636597473097311,161.84799999999996,C4_S2,100.0,29,male,5.0,5.0,4.0,1.0,326.40793991257743,0.0
841,C4,S2,2,5,Lars,1-2-3-4-5-6-7-8-9-10-1,0.6803223829103159,117.46900000000004,C4_S2,100.0,29,male,5.0,5.0,4.0,1.0,326.40793991257743,0.0
842,C4,S2,3,5,Lars,1-2-3-4-5-6-7-8-9-10-1,0.9335117240037748,151.9380000000001,C4_S2,100.0,29,male,5.0,5.0,4.0,1.0,326.40793991257743,0.0
843,C4,S2,4,5,Lars,1-2-3-4-5-6-7-8-9-10-1,0.0,130.0820000000003,C4_S2,100.0,29,male,5.0,5.0,4.0,1.0,326.40793991257743,0.0
844,C4,S2,5,5,Lars,1-2-3-4-5-6-7-8-9-10-1,1.437426976917986,85.62099999999964,C4_S2,100.0,29,male,5.0,5.0,4.0,1.0,326.40793991257743,0.0
845,C4,S2,6,5,Lars,1-2-3-4-5-6-7-8-9-10-1,2.1439192967773235,69.52099999999973,C4_S2,100.0,29,male,5.0,5.0,4.0,1.0,326.40793991257743,0.0
846,C4,S3,1,6,Lars,1-10-9-8-7-6-5-4-3-2-1,0.03744751072379,264.0859999999998,C4_S3,100.0,29,male,5.0,5.0,4.0,1.0,489.6036157312779,0.0
847,C4,S3,2,6,Lars,1-10-9-7-8-6-5-4-3-2-1,4.345166467783422,120.67200000000004,C4_S3,80.0,29,male,5.0,5.0,4.0,1.0,509.9410079226358,4.153848447581765
848,C4,S3,3,6,Lars,1-10-9-8-7-6-5-4-3-2-1,0.3964206037459121,101.4029999999998,C4_S3,100.0,29,male,5.0,5.0,4.0,1.0,489.6036157312779,0.0
849,C4,S3,4,6,Lars,1-10-9-8-7-6-5-4-3-2-1,0.4793490576616306,84.50300000000016,C4_S3,100.0,29,male,5.0,5.0,4.0,1.0,489.6036157312779,0.0
850,C4,S3,5,6,Lars,1-10-9-8-7-6-5-4-3-2-1,0.0,94.67999999999984,C4_S3,100.0,29,male,5.0,5.0,4.0,1.0,489.6036157312779,0.0
851,C4,S3,6,6,Lars,1-2-3-4-5-6-7-8-9-10-1,0.0203137055378707,100.10199999999986,C4_S3,100.0,29,male,5.0,5.0,4.0,1.0,489.6036157312779,0.0
852,demo,session,1,0,Lars,1-2-3-4-5-6-1,2.5029171568423414,40.01978,demo_session,66.66666666666667,29,male,5.0,5.0,4.0,1.0,151.94837931338816,0.0
853,demo,session,2,0,Lars,1-2-3-4-5-6-1,1.8073058306949896,24.94205,demo_session,66.66666666666667,29,male,5.0,5.0,4.0,1.0,151.94837931338816,0.0
854,demo,session,3,0,Lars,1-2-3-4-5-6-1,1.8458826268545163,35.95324000000001,demo_session,66.66666666666667,29,male,5.0,5.0,4.0,1.0,151.94837931338816,0.0
855,demo,session,4,0,Lars,1-2-3-4-5-6-1,1.5406138558293048,30.547799999999995,demo_session,66.66666666666667,29,male,5.0,5.0,4.0,1.0,151.94837931338816,0.0
856,demo,session,5,0,Lars,1-2-3-4-5-6-1,0.0,32.75,demo_session,66.66666666666667,29,male,5.0,5.0,4.0,1.0,151.94837931338816,0.0
857,demo,session,6,0,Lars,1-2-3-4-5-6-1,0.3675378650030765,36.58720000000002,demo_session,66.66666666666667,29,male,5.0,5.0,4.0,1.0,151.94837931338816,0.0
858,C1,S1,1,11,Marie,1-10-9-8-7-6-5-4-3-2-1,0.556298324883111,45.04079999999999,C1_S1,100.0,33,female,2.0,5.0,5.0,2.0,172.83672869778508,0.0
859,C1,S1,2,11,Marie,1-2-3-4-5-6-7-8-9-10-1,1.1179797759437593,31.32039999999995,C1_S1,100.0,33,female,2.0,5.0,5.0,2.0,172.8367286977851,1.6444253281431282e-14
860,C1,S1,3,11,Marie,1-2-3-4-5-6-7-8-9-10-1,2.2238191451910354,30.93739999999991,C1_S1,100.0,33,female,2.0,5.0,5.0,2.0,172.8367286977851,1.6444253281431282e-14
861,C1,S1,4,11,Marie,1-10-9-8-7-6-5-4-3-2-1,1.27209402532569,32.219499999999925,C1_S1,100.0,33,female,2.0,5.0,5.0,2.0,172.83672869778508,0.0
862,C1,S1,5,11,Marie,1-10-9-8-7-6-5-4-3-2-1,0.4853338192377458,28.75619999999992,C1_S1,100.0,33,female,2.0,5.0,5.0,2.0,172.83672869778508,0.0
863,C1,S1,6,11,Marie,1-2-3-4-5-6-7-8-9-10-1,2.2025239910030985,28.855999999999995,C1_S1,100.0,33,female,2.0,5.0,5.0,2.0,172.8367286977851,1.6444253281431282e-14
864,C1,S2,1,13,Marie,1-10-9-8-7-6-5-4-3-2-1,0.0,69.5179999999998,C1_S2,100.0,33,female,2.0,5.0,5.0,2.0,345.67345739557015,0.0
865,C1,S2,2,13,Marie,1-2-3-4-5-6-7-8-9-10-1,0.3692627121173803,56.09700000000021,C1_S2,100.0,33,female,2.0,5.0,5.0,2.0,345.6734573955702,1.6444253281431282e-14
866,C1,S2,3,13,Marie,1-10-9-8-7-6-5-4-3-2-1,0.4716279816565584,54.43099999999981,C1_S2,100.0,33,female,2.0,5.0,5.0,2.0,345.67345739557015,0.0
867,C1,S2,4,13,Marie,1-2-3-4-5-6-7-8-9-10-1,0.5716746720442153,55.44700000000012,C1_S2,100.0,33,female,2.0,5.0,5.0,2.0,345.6734573955702,1.6444253281431282e-14
868,C1,S2,5,13,Marie,1-2-3-4-5-6-7-8-9-10-1,0.9514579370615844,58.61200000000008,C1_S2,100.0,33,female,2.0,5.0,5.0,2.0,345.6734573955702,1.6444253281431282e-14
869,C1,S2,6,13,Marie,1-10-9-8-7-6-5-4-3-2-1,0.5625162843957592,85.56899999999996,C1_S2,100.0,33,female,2.0,5.0,5.0,2.0,345.67345739557015,0.0
870,C1,S3,1,12,Marie,1-10-9-8-7-6-5-4-3-2-1,1.013075654121526,109.6961,C1_S3,100.0,33,female,2.0,5.0,5.0,2.0,518.5101860933553,0.0
871,C1,S3,2,12,Marie,1-2-3-4-5-6-7-8-9-10-1,0.2934219503362874,79.77449999999999,C1_S3,100.0,33,female,2.0,5.0,5.0,2.0,518.5101860933553,0.0
872,C1,S3,3,12,Marie,1-10-9-8-7-6-5-4-3-2-1,0.6249580084067224,80.2074,C1_S3,100.0,33,female,2.0,5.0,5.0,2.0,518.5101860933553,0.0
873,C1,S3,4,12,Marie,1-2-3-4-5-6-7-8-9-10-1,0.4436884389831012,94.34410000000014,C1_S3,100.0,33,female,2.0,5.0,5.0,2.0,518.5101860933553,0.0
874,C1,S3,5,12,Marie,1-10-9-8-7-6-5-4-3-2-1,0.3299461276898076,81.606,C1_S3,100.0,33,female,2.0,5.0,5.0,2.0,518.5101860933553,0.0
875,C1,S3,6,12,Marie,1-10-9-8-7-6-5-4-3-2-1,0.5463113389890487,80.49099999999999,C1_S3,100.0,33,female,2.0,5.0,5.0,2.0,518.5101860933553,0.0
876,C2,S1,1,3,Marie,1-10-9-8-7-6-5-3-4-2-1,3.330870273689615,110.02999999999996,C2_S1,80.0,33,female,2.0,5.0,5.0,2.0,177.87635816253896,2.301130044606185
