,ppid,cond,scale,trial_num,experiment,session_num,block_num,trial_num_in_block,start_time,end_time,session_name,n_rounds,fatigue_factor,time_taken,visit_order,player_movement_location_0,distance_travelled_in_units,visit_nb,Node_name,X,Y,Z,lenght_sequence,th_seq_lenght,opt_found,error_seq,visits,experiment_new,opt_found_traj,error_traj,TSP_correct,mouse,difficulty,self_assessment,best_estimated_scale,daily_optimisation,most_strat,Age,Gender,gaming_habits,navigation_rating,GPS_uage
417,Argile,C1,S1,2,a_expA,4,1,2,1012.209,1056.474,C1_S1,3,0.09,00:00:44.2650000,Node_1| 'X':-3.088811E-13|'Y':1.25|'Z':7.450579E-09-->Node_10| 'X':12.1056|'Y':1.25|'Z':7.257324-->Node_9| 'X':14.62908|'Y':1.25|'Z':20.08974-->Node_7| 'X':8.20091|'Y':1.25|'Z':37.69984-->Node_6| 'X':-1.20843|'Y':1.25|'Z':40.07547-->Node_8| 'X':3.016731|'Y':1.25|'Z':29.2633-->Node_5| 'X':-4.063079|'Y':1.25|'Z':30.03738-->Node_4| 'X':-15.80117|'Y':1.25|'Z':24.12728-->Node_3| 'X':-17.05205|'Y':1.25|'Z':14.93669-->Node_2| 'X':-13.02406|'Y':1.25|'Z':7.238859-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T002.csv,119.9246,10,hive,-0.5,0.0,0.05,120.0,121.0,114.0,5.26,1-10-9-7-6-8-5-4-3-2-1,a,113.0,6.19,0,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
418,Argile,C1,S1,3,a_expA,4,1,3,1058.501,1108.792,C1_S1,3,0.09,00:00:50.2920000,Node_1| 'X':-1.863537E-12|'Y':1.25|'Z':1.117588E-08-->Node_2| 'X':-11.78176|'Y':1.25|'Z':5.923541-->Node_3| 'X':-16.67623|'Y':1.25|'Z':13.28894-->Node_4| 'X':-16.64285|'Y':1.25|'Z':22.70638-->Node_5| 'X':-5.824577|'Y':1.25|'Z':29.78344-->Node_8| 'X':2.433316|'Y':1.25|'Z':28.60348-->Node_6| 'X':-1.63118|'Y':1.25|'Z':39.79195-->Node_7| 'X':7.032247|'Y':1.25|'Z':38.89747-->Node_9| 'X':14.5158|'Y':1.25|'Z':21.87346-->Node_10| 'X':13.10201|'Y':1.25|'Z':8.64438-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,123.4946,0,Node_1,-1.863537e-12,1.25,1.117588e-08,121.0,121.0,114.0,6.14,1-2-3-4-5-8-6-7-9-10-1,a,113.0,7.96,0,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
419,Argile,C1,S1,3,a_expA,4,1,3,1058.501,1108.792,C1_S1,3,0.09,00:00:50.2920000,Node_1| 'X':-1.863537E-12|'Y':1.25|'Z':1.117588E-08-->Node_2| 'X':-11.78176|'Y':1.25|'Z':5.923541-->Node_3| 'X':-16.67623|'Y':1.25|'Z':13.28894-->Node_4| 'X':-16.64285|'Y':1.25|'Z':22.70638-->Node_5| 'X':-5.824577|'Y':1.25|'Z':29.78344-->Node_8| 'X':2.433316|'Y':1.25|'Z':28.60348-->Node_6| 'X':-1.63118|'Y':1.25|'Z':39.79195-->Node_7| 'X':7.032247|'Y':1.25|'Z':38.89747-->Node_9| 'X':14.5158|'Y':1.25|'Z':21.87346-->Node_10| 'X':13.10201|'Y':1.25|'Z':8.64438-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,123.4946,1,Node_2,-11.78176,1.25,5.923541,121.0,121.0,114.0,6.14,1-2-3-4-5-8-6-7-9-10-1,a,113.0,7.96,0,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
420,Argile,C1,S1,3,a_expA,4,1,3,1058.501,1108.792,C1_S1,3,0.09,00:00:50.2920000,Node_1| 'X':-1.863537E-12|'Y':1.25|'Z':1.117588E-08-->Node_2| 'X':-11.78176|'Y':1.25|'Z':5.923541-->Node_3| 'X':-16.67623|'Y':1.25|'Z':13.28894-->Node_4| 'X':-16.64285|'Y':1.25|'Z':22.70638-->Node_5| 'X':-5.824577|'Y':1.25|'Z':29.78344-->Node_8| 'X':2.433316|'Y':1.25|'Z':28.60348-->Node_6| 'X':-1.63118|'Y':1.25|'Z':39.79195-->Node_7| 'X':7.032247|'Y':1.25|'Z':38.89747-->Node_9| 'X':14.5158|'Y':1.25|'Z':21.87346-->Node_10| 'X':13.10201|'Y':1.25|'Z':8.64438-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,123.4946,2,Node_3,-16.67623,1.25,13.28894,121.0,121.0,114.0,6.14,1-2-3-4-5-8-6-7-9-10-1,a,113.0,7.96,0,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
421,Argile,C1,S1,3,a_expA,4,1,3,1058.501,1108.792,C1_S1,3,0.09,00:00:50.2920000,Node_1| 'X':-1.863537E-12|'Y':1.25|'Z':1.117588E-08-->Node_2| 'X':-11.78176|'Y':1.25|'Z':5.923541-->Node_3| 'X':-16.67623|'Y':1.25|'Z':13.28894-->Node_4| 'X':-16.64285|'Y':1.25|'Z':22.70638-->Node_5| 'X':-5.824577|'Y':1.25|'Z':29.78344-->Node_8| 'X':2.433316|'Y':1.25|'Z':28.60348-->Node_6| 'X':-1.63118|'Y':1.25|'Z':39.79195-->Node_7| 'X':7.032247|'Y':1.25|'Z':38.89747-->Node_9| 'X':14.5158|'Y':1.25|'Z':21.87346-->Node_10| 'X':13.10201|'Y':1.25|'Z':8.64438-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,123.4946,3,Node_4,-16.64285,1.25,22.70638,121.0,121.0,114.0,6.14,1-2-3-4-5-8-6-7-9-10-1,a,113.0,7.96,0,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
422,Argile,C1,S1,3,a_expA,4,1,3,1058.501,1108.792,C1_S1,3,0.09,00:00:50.2920000,Node_1| 'X':-1.863537E-12|'Y':1.25|'Z':1.117588E-08-->Node_2| 'X':-11.78176|'Y':1.25|'Z':5.923541-->Node_3| 'X':-16.67623|'Y':1.25|'Z':13.28894-->Node_4| 'X':-16.64285|'Y':1.25|'Z':22.70638-->Node_5| 'X':-5.824577|'Y':1.25|'Z':29.78344-->Node_8| 'X':2.433316|'Y':1.25|'Z':28.60348-->Node_6| 'X':-1.63118|'Y':1.25|'Z':39.79195-->Node_7| 'X':7.032247|'Y':1.25|'Z':38.89747-->Node_9| 'X':14.5158|'Y':1.25|'Z':21.87346-->Node_10| 'X':13.10201|'Y':1.25|'Z':8.64438-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,123.4946,4,Node_5,-5.824577,1.25,29.78344,121.0,121.0,114.0,6.14,1-2-3-4-5-8-6-7-9-10-1,a,113.0,7.96,0,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
423,Argile,C1,S1,3,a_expA,4,1,3,1058.501,1108.792,C1_S1,3,0.09,00:00:50.2920000,Node_1| 'X':-1.863537E-12|'Y':1.25|'Z':1.117588E-08-->Node_2| 'X':-11.78176|'Y':1.25|'Z':5.923541-->Node_3| 'X':-16.67623|'Y':1.25|'Z':13.28894-->Node_4| 'X':-16.64285|'Y':1.25|'Z':22.70638-->Node_5| 'X':-5.824577|'Y':1.25|'Z':29.78344-->Node_8| 'X':2.433316|'Y':1.25|'Z':28.60348-->Node_6| 'X':-1.63118|'Y':1.25|'Z':39.79195-->Node_7| 'X':7.032247|'Y':1.25|'Z':38.89747-->Node_9| 'X':14.5158|'Y':1.25|'Z':21.87346-->Node_10| 'X':13.10201|'Y':1.25|'Z':8.64438-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,123.4946,5,Node_8,2.433316,1.25,28.60348,121.0,121.0,114.0,6.14,1-2-3-4-5-8-6-7-9-10-1,a,113.0,7.96,0,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
424,Argile,C1,S1,3,a_expA,4,1,3,1058.501,1108.792,C1_S1,3,0.09,00:00:50.2920000,Node_1| 'X':-1.863537E-12|'Y':1.25|'Z':1.117588E-08-->Node_2| 'X':-11.78176|'Y':1.25|'Z':5.923541-->Node_3| 'X':-16.67623|'Y':1.25|'Z':13.28894-->Node_4| 'X':-16.64285|'Y':1.25|'Z':22.70638-->Node_5| 'X':-5.824577|'Y':1.25|'Z':29.78344-->Node_8| 'X':2.433316|'Y':1.25|'Z':28.60348-->Node_6| 'X':-1.63118|'Y':1.25|'Z':39.79195-->Node_7| 'X':7.032247|'Y':1.25|'Z':38.89747-->Node_9| 'X':14.5158|'Y':1.25|'Z':21.87346-->Node_10| 'X':13.10201|'Y':1.25|'Z':8.64438-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,123.4946,6,Node_6,-1.63118,1.25,39.79195,121.0,121.0,114.0,6.14,1-2-3-4-5-8-6-7-9-10-1,a,113.0,7.96,0,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
425,Argile,C1,S1,3,a_expA,4,1,3,1058.501,1108.792,C1_S1,3,0.09,00:00:50.2920000,Node_1| 'X':-1.863537E-12|'Y':1.25|'Z':1.117588E-08-->Node_2| 'X':-11.78176|'Y':1.25|'Z':5.923541-->Node_3| 'X':-16.67623|'Y':1.25|'Z':13.28894-->Node_4| 'X':-16.64285|'Y':1.25|'Z':22.70638-->Node_5| 'X':-5.824577|'Y':1.25|'Z':29.78344-->Node_8| 'X':2.433316|'Y':1.25|'Z':28.60348-->Node_6| 'X':-1.63118|'Y':1.25|'Z':39.79195-->Node_7| 'X':7.032247|'Y':1.25|'Z':38.89747-->Node_9| 'X':14.5158|'Y':1.25|'Z':21.87346-->Node_10| 'X':13.10201|'Y':1.25|'Z':8.64438-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,123.4946,7,Node_7,7.032247,1.25,38.89747,121.0,121.0,114.0,6.14,1-2-3-4-5-8-6-7-9-10-1,a,113.0,7.96,0,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
426,Argile,C1,S1,3,a_expA,4,1,3,1058.501,1108.792,C1_S1,3,0.09,00:00:50.2920000,Node_1| 'X':-1.863537E-12|'Y':1.25|'Z':1.117588E-08-->Node_2| 'X':-11.78176|'Y':1.25|'Z':5.923541-->Node_3| 'X':-16.67623|'Y':1.25|'Z':13.28894-->Node_4| 'X':-16.64285|'Y':1.25|'Z':22.70638-->Node_5| 'X':-5.824577|'Y':1.25|'Z':29.78344-->Node_8| 'X':2.433316|'Y':1.25|'Z':28.60348-->Node_6| 'X':-1.63118|'Y':1.25|'Z':39.79195-->Node_7| 'X':7.032247|'Y':1.25|'Z':38.89747-->Node_9| 'X':14.5158|'Y':1.25|'Z':21.87346-->Node_10| 'X':13.10201|'Y':1.25|'Z':8.64438-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,123.4946,8,Node_9,14.5158,1.25,21.87346,121.0,121.0,114.0,6.14,1-2-3-4-5-8-6-7-9-10-1,a,113.0,7.96,0,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
427,Argile,C1,S1,3,a_expA,4,1,3,1058.501,1108.792,C1_S1,3,0.09,00:00:50.2920000,Node_1| 'X':-1.863537E-12|'Y':1.25|'Z':1.117588E-08-->Node_2| 'X':-11.78176|'Y':1.25|'Z':5.923541-->Node_3| 'X':-16.67623|'Y':1.25|'Z':13.28894-->Node_4| 'X':-16.64285|'Y':1.25|'Z':22.70638-->Node_5| 'X':-5.824577|'Y':1.25|'Z':29.78344-->Node_8| 'X':2.433316|'Y':1.25|'Z':28.60348-->Node_6| 'X':-1.63118|'Y':1.25|'Z':39.79195-->Node_7| 'X':7.032247|'Y':1.25|'Z':38.89747-->Node_9| 'X':14.5158|'Y':1.25|'Z':21.87346-->Node_10| 'X':13.10201|'Y':1.25|'Z':8.64438-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,123.4946,9,Node_10,13.10201,1.25,8.64438,121.0,121.0,114.0,6.14,1-2-3-4-5-8-6-7-9-10-1,a,113.0,7.96,0,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
428,Argile,C1,S1,3,a_expA,4,1,3,1058.501,1108.792,C1_S1,3,0.09,00:00:50.2920000,Node_1| 'X':-1.863537E-12|'Y':1.25|'Z':1.117588E-08-->Node_2| 'X':-11.78176|'Y':1.25|'Z':5.923541-->Node_3| 'X':-16.67623|'Y':1.25|'Z':13.28894-->Node_4| 'X':-16.64285|'Y':1.25|'Z':22.70638-->Node_5| 'X':-5.824577|'Y':1.25|'Z':29.78344-->Node_8| 'X':2.433316|'Y':1.25|'Z':28.60348-->Node_6| 'X':-1.63118|'Y':1.25|'Z':39.79195-->Node_7| 'X':7.032247|'Y':1.25|'Z':38.89747-->Node_9| 'X':14.5158|'Y':1.25|'Z':21.87346-->Node_10| 'X':13.10201|'Y':1.25|'Z':8.64438-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,123.4946,10,hive,-0.5,0.0,0.05,121.0,121.0,114.0,6.14,1-2-3-4-5-8-6-7-9-10-1,a,113.0,7.96,0,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
429,Argile,C1,S3,1,c_expA,2,1,1,174.5256,328.9896,C1_S3,3,0.09,00:02:34.4660000,Node_1| 'X':0|'Y':0|'Z':0-->Node_2| 'X':-37.12984|'Y':1.25|'Z':18.58974-->Node_3| 'X':-51.63572|'Y':1.25|'Z':41.09293-->Node_4| 'X':-50.09348|'Y':1.25|'Z':70.02611-->Node_5| 'X':-15.94973|'Y':1.25|'Z':90.71062-->Node_6| 'X':-6.27969|'Y':1.25|'Z':121.041-->Node_7| 'X':23.03631|'Y':1.25|'Z':116.2379-->Node_8| 'X':10.45352|'Y':1.25|'Z':85.88412-->Node_9| 'X':44.19575|'Y':1.25|'Z':63.57512-->Node_10| 'X':39.1225|'Y':1.25|'Z':23.97255-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,360.422,0,Node_1,0.0,0.0,0.0,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,0.56,1,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
430,Argile,C1,S3,1,c_expA,2,1,1,174.5256,328.9896,C1_S3,3,0.09,00:02:34.4660000,Node_1| 'X':0|'Y':0|'Z':0-->Node_2| 'X':-37.12984|'Y':1.25|'Z':18.58974-->Node_3| 'X':-51.63572|'Y':1.25|'Z':41.09293-->Node_4| 'X':-50.09348|'Y':1.25|'Z':70.02611-->Node_5| 'X':-15.94973|'Y':1.25|'Z':90.71062-->Node_6| 'X':-6.27969|'Y':1.25|'Z':121.041-->Node_7| 'X':23.03631|'Y':1.25|'Z':116.2379-->Node_8| 'X':10.45352|'Y':1.25|'Z':85.88412-->Node_9| 'X':44.19575|'Y':1.25|'Z':63.57512-->Node_10| 'X':39.1225|'Y':1.25|'Z':23.97255-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,360.422,1,Node_2,-37.12984,1.25,18.58974,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,0.56,1,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
431,Argile,C1,S3,1,c_expA,2,1,1,174.5256,328.9896,C1_S3,3,0.09,00:02:34.4660000,Node_1| 'X':0|'Y':0|'Z':0-->Node_2| 'X':-37.12984|'Y':1.25|'Z':18.58974-->Node_3| 'X':-51.63572|'Y':1.25|'Z':41.09293-->Node_4| 'X':-50.09348|'Y':1.25|'Z':70.02611-->Node_5| 'X':-15.94973|'Y':1.25|'Z':90.71062-->Node_6| 'X':-6.27969|'Y':1.25|'Z':121.041-->Node_7| 'X':23.03631|'Y':1.25|'Z':116.2379-->Node_8| 'X':10.45352|'Y':1.25|'Z':85.88412-->Node_9| 'X':44.19575|'Y':1.25|'Z':63.57512-->Node_10| 'X':39.1225|'Y':1.25|'Z':23.97255-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,360.422,2,Node_3,-51.63572,1.25,41.09293,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,0.56,1,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
432,Argile,C1,S3,1,c_expA,2,1,1,174.5256,328.9896,C1_S3,3,0.09,00:02:34.4660000,Node_1| 'X':0|'Y':0|'Z':0-->Node_2| 'X':-37.12984|'Y':1.25|'Z':18.58974-->Node_3| 'X':-51.63572|'Y':1.25|'Z':41.09293-->Node_4| 'X':-50.09348|'Y':1.25|'Z':70.02611-->Node_5| 'X':-15.94973|'Y':1.25|'Z':90.71062-->Node_6| 'X':-6.27969|'Y':1.25|'Z':121.041-->Node_7| 'X':23.03631|'Y':1.25|'Z':116.2379-->Node_8| 'X':10.45352|'Y':1.25|'Z':85.88412-->Node_9| 'X':44.19575|'Y':1.25|'Z':63.57512-->Node_10| 'X':39.1225|'Y':1.25|'Z':23.97255-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,360.422,3,Node_4,-50.09348,1.25,70.02611,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,0.56,1,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
433,Argile,C1,S3,1,c_expA,2,1,1,174.5256,328.9896,C1_S3,3,0.09,00:02:34.4660000,Node_1| 'X':0|'Y':0|'Z':0-->Node_2| 'X':-37.12984|'Y':1.25|'Z':18.58974-->Node_3| 'X':-51.63572|'Y':1.25|'Z':41.09293-->Node_4| 'X':-50.09348|'Y':1.25|'Z':70.02611-->Node_5| 'X':-15.94973|'Y':1.25|'Z':90.71062-->Node_6| 'X':-6.27969|'Y':1.25|'Z':121.041-->Node_7| 'X':23.03631|'Y':1.25|'Z':116.2379-->Node_8| 'X':10.45352|'Y':1.25|'Z':85.88412-->Node_9| 'X':44.19575|'Y':1.25|'Z':63.57512-->Node_10| 'X':39.1225|'Y':1.25|'Z':23.97255-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,360.422,4,Node_5,-15.94973,1.25,90.71062,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,0.56,1,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
434,Argile,C1,S3,1,c_expA,2,1,1,174.5256,328.9896,C1_S3,3,0.09,00:02:34.4660000,Node_1| 'X':0|'Y':0|'Z':0-->Node_2| 'X':-37.12984|'Y':1.25|'Z':18.58974-->Node_3| 'X':-51.63572|'Y':1.25|'Z':41.09293-->Node_4| 'X':-50.09348|'Y':1.25|'Z':70.02611-->Node_5| 'X':-15.94973|'Y':1.25|'Z':90.71062-->Node_6| 'X':-6.27969|'Y':1.25|'Z':121.041-->Node_7| 'X':23.03631|'Y':1.25|'Z':116.2379-->Node_8| 'X':10.45352|'Y':1.25|'Z':85.88412-->Node_9| 'X':44.19575|'Y':1.25|'Z':63.57512-->Node_10| 'X':39.1225|'Y':1.25|'Z':23.97255-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,360.422,5,Node_6,-6.27969,1.25,121.041,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,0.56,1,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
435,Argile,C1,S3,1,c_expA,2,1,1,174.5256,328.9896,C1_S3,3,0.09,00:02:34.4660000,Node_1| 'X':0|'Y':0|'Z':0-->Node_2| 'X':-37.12984|'Y':1.25|'Z':18.58974-->Node_3| 'X':-51.63572|'Y':1.25|'Z':41.09293-->Node_4| 'X':-50.09348|'Y':1.25|'Z':70.02611-->Node_5| 'X':-15.94973|'Y':1.25|'Z':90.71062-->Node_6| 'X':-6.27969|'Y':1.25|'Z':121.041-->Node_7| 'X':23.03631|'Y':1.25|'Z':116.2379-->Node_8| 'X':10.45352|'Y':1.25|'Z':85.88412-->Node_9| 'X':44.19575|'Y':1.25|'Z':63.57512-->Node_10| 'X':39.1225|'Y':1.25|'Z':23.97255-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,360.422,6,Node_7,23.03631,1.25,116.2379,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,0.56,1,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
436,Argile,C1,S3,1,c_expA,2,1,1,174.5256,328.9896,C1_S3,3,0.09,00:02:34.4660000,Node_1| 'X':0|'Y':0|'Z':0-->Node_2| 'X':-37.12984|'Y':1.25|'Z':18.58974-->Node_3| 'X':-51.63572|'Y':1.25|'Z':41.09293-->Node_4| 'X':-50.09348|'Y':1.25|'Z':70.02611-->Node_5| 'X':-15.94973|'Y':1.25|'Z':90.71062-->Node_6| 'X':-6.27969|'Y':1.25|'Z':121.041-->Node_7| 'X':23.03631|'Y':1.25|'Z':116.2379-->Node_8| 'X':10.45352|'Y':1.25|'Z':85.88412-->Node_9| 'X':44.19575|'Y':1.25|'Z':63.57512-->Node_10| 'X':39.1225|'Y':1.25|'Z':23.97255-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,360.422,7,Node_8,10.45352,1.25,85.88412,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,0.56,1,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
437,Argile,C1,S3,1,c_expA,2,1,1,174.5256,328.9896,C1_S3,3,0.09,00:02:34.4660000,Node_1| 'X':0|'Y':0|'Z':0-->Node_2| 'X':-37.12984|'Y':1.25|'Z':18.58974-->Node_3| 'X':-51.63572|'Y':1.25|'Z':41.09293-->Node_4| 'X':-50.09348|'Y':1.25|'Z':70.02611-->Node_5| 'X':-15.94973|'Y':1.25|'Z':90.71062-->Node_6| 'X':-6.27969|'Y':1.25|'Z':121.041-->Node_7| 'X':23.03631|'Y':1.25|'Z':116.2379-->Node_8| 'X':10.45352|'Y':1.25|'Z':85.88412-->Node_9| 'X':44.19575|'Y':1.25|'Z':63.57512-->Node_10| 'X':39.1225|'Y':1.25|'Z':23.97255-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,360.422,8,Node_9,44.19575,1.25,63.57512,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,0.56,1,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
438,Argile,C1,S3,1,c_expA,2,1,1,174.5256,328.9896,C1_S3,3,0.09,00:02:34.4660000,Node_1| 'X':0|'Y':0|'Z':0-->Node_2| 'X':-37.12984|'Y':1.25|'Z':18.58974-->Node_3| 'X':-51.63572|'Y':1.25|'Z':41.09293-->Node_4| 'X':-50.09348|'Y':1.25|'Z':70.02611-->Node_5| 'X':-15.94973|'Y':1.25|'Z':90.71062-->Node_6| 'X':-6.27969|'Y':1.25|'Z':121.041-->Node_7| 'X':23.03631|'Y':1.25|'Z':116.2379-->Node_8| 'X':10.45352|'Y':1.25|'Z':85.88412-->Node_9| 'X':44.19575|'Y':1.25|'Z':63.57512-->Node_10| 'X':39.1225|'Y':1.25|'Z':23.97255-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,360.422,9,Node_10,39.1225,1.25,23.97255,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,0.56,1,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
439,Argile,C1,S3,1,c_expA,2,1,1,174.5256,328.9896,C1_S3,3,0.09,00:02:34.4660000,Node_1| 'X':0|'Y':0|'Z':0-->Node_2| 'X':-37.12984|'Y':1.25|'Z':18.58974-->Node_3| 'X':-51.63572|'Y':1.25|'Z':41.09293-->Node_4| 'X':-50.09348|'Y':1.25|'Z':70.02611-->Node_5| 'X':-15.94973|'Y':1.25|'Z':90.71062-->Node_6| 'X':-6.27969|'Y':1.25|'Z':121.041-->Node_7| 'X':23.03631|'Y':1.25|'Z':116.2379-->Node_8| 'X':10.45352|'Y':1.25|'Z':85.88412-->Node_9| 'X':44.19575|'Y':1.25|'Z':63.57512-->Node_10| 'X':39.1225|'Y':1.25|'Z':23.97255-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,360.422,10,hive,-0.5,0.0,0.05,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,0.56,1,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
440,Argile,C1,S3,2,c_expA,2,1,2,330.9972,424.74,C1_S3,3,0.09,00:01:33.7390000,Node_1| 'X':-2.576856E-13|'Y':1.25|'Z':-3.469447E-18-->Node_2| 'X':-37.1075|'Y':1.25|'Z':18.5928-->Node_3| 'X':-51.51546|'Y':1.25|'Z':41.17251-->Node_4| 'X':-49.7551|'Y':1.25|'Z':70.05893-->Node_5| 'X':-15.97499|'Y':1.25|'Z':91.03719-->Node_6| 'X':-6.391025|'Y':1.25|'Z':121.0854-->Node_7| 'X':23.06187|'Y':1.25|'Z':116.2112-->Node_8| 'X':10.3458|'Y':1.25|'Z':85.90755-->Node_9| 'X':44.2314|'Y':1.25|'Z':63.6326-->Node_10| 'X':39.06786|'Y':1.25|'Z':23.99638-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T002.csv,358.4747,0,Node_1,-2.576856e-13,1.25,-3.469447e-18,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,0.28,1,oui,2.0,4.0,medium,4.0,"G,E,F",31.0,female,5.0,1.0,5.0
